detector-Id,latitude,longitude,detector-type,lane-id,lane-name
CRDS20 - I-380 NB @ 4th St NE,41981582,-91666677,Microwave Radar,3,CRDS20- NB RL
CRDS20 - I-380 SB @ 4th St NE,41981582,-91666677,Microwave Radar,3,CRDS20- SB RL
CRDS20 - I-380 SB @ 4th St NE,41981582,-91666677,Microwave Radar,1,CRDS20- SB LL
CRDS20 - I-380 SB @ 4th St NE,41981582,-91666677,Microwave Radar,2,CRDS20- SB CL
CRDS20 - I-380 NB Off Ramp @ 7th,41981582,-91666677,Microwave Radar,1,CRDS20- NB EX
CRDS20 - I-380 SB Off Ramp @ 1st,41981582,-91666677,Microwave Radar,1,CRDS20- SB EX
CRDS21 - I-380 NB @ South of H A,41989782,-91661691,Microwave Radar,2,CRDS21- NB CL
CRDS21 - I-380 NB @ South of H A,41989782,-91661691,Microwave Radar,1,CRDS21- NB LL
CRDS21 - I-380 NB @ South of H A,41989782,-91661691,Microwave Radar,3,CRDS21- NB RL
CRDS22 - I-380 SB @ South of H A,41989843,-91661417,Microwave Radar,1,CRDS22- SB LL
CRDS22 - I-380 SB @ South of H A,41989843,-91661417,Microwave Radar,3,CRDS22- SB RL
CRDS22 - I-380 SB @ South of H A,41989843,-91661417,Microwave Radar,2,CRDS22- SB CL
CRDS23 - I-380 NB @ H Ave Off Ra,41993556,-91664694,Microwave Radar,3,CRDS23- NB RL
CRDS23 - I-380 NB @ H Ave Off Ra,41993556,-91664694,Microwave Radar,1,CRDS23- NB LL
CRDS23 - I-380 NB @ H Ave Off Ra,41993556,-91664694,Microwave Radar,2,CRDS23- NB CL
CRDS23 - I-380 SB @ H Ave On Ram,41993556,-91664694,Microwave Radar,2,CRDS23- SB CL
CRDS23 - I-380 SB @ H Ave On Ram,41993556,-91664694,Microwave Radar,1,CRDS23- SB LL
CRDS23 - I-380 SB @ H Ave On Ram,41993556,-91664694,Microwave Radar,3,CRDS23- SB RL
CRDS23 - I-380 NB Off Ramp @ H A,41993556,41993556,Microwave Radar,1,CRDS23- NB EX
CRDS24 - I-380 NB @ H Ave On Ram,41998846,-91667243,Microwave Radar,2,CRDS24- NB CL
CRDS24 - I-380 NB @ H Ave On Ram,41998846,-91667243,Microwave Radar,1,CRDS24- NB LL
CRDS24 - I-380 NB @ H Ave On Ram,41998846,-91667243,Microwave Radar,3,CRDS24- NB RL
CRDS24 - I-380 SB @ H Ave Off Ra,41998846,-91667243,Microwave Radar,2,CRDS24- SB CL
CRDS24 - I-380 SB @ H Ave Off Ra,41998846,-91667243,Microwave Radar,1,CRDS24- SB LL
CRDS24 - I-380 SB @ H Ave Off Ra,41998846,-91667243,Microwave Radar,3,CRDS24- SB RL
CRDS24 - I-380 NB On Ramp @ H Av,41998846,-91667243,Microwave Radar,1,CRDS24- NB EN
CRDS24 - I-380 SB Off Ramp @ H A,41998846,-91667243,Microwave Radar,1,CRDS24- SB EX
CRDS25 - I-380 NB @ 29th St Off ,42004226,-91666802,Microwave Radar,1,CRDS25- NB LL
CRDS25 - I-380 NB @ 29th St Off ,42004226,-91666802,Microwave Radar,3,CRDS25- NB RL
CRDS25 - I-380 NB @ 29th St Off ,42004226,-91666802,Microwave Radar,2,CRDS25-NB CL
CRDS25 - I-380 SB @ 29th St On R,42004226,-91666802,Microwave Radar,2,CRDS25- SB CL
CRDS25 - I-380 SB @ 29th St On R,42004226,-91666802,Microwave Radar,1,CRDS25- SB LL
CRDS25 - I-380 SB @ 29th St On R,42004226,-91666802,Microwave Radar,3,CRDS25- SB RL
CRDS25 - I-380 NB Off Ramp @ 29t,42004226,-91666802,Microwave Radar,1,CRDS25- NB EX
CRDS25 - I-380 SB On Ramp @ 29th,,,Microwave Radar,1,CRDS25- SB EN
CRDS26 - I-380 NB @ 29th St,,,Microwave Radar,3,CRDS26-NB RL
CRDS26 - I-380 NB @ 29th St,,,Microwave Radar,1,CRDS26- NB LL
CRDS26 - I-380 NB @ 29th St,,,Microwave Radar,2,CRDS26- NB CL
CRDS27 - I-380 SB @ 29th St,42006655,-91666546,Microwave Radar,2,CRDS27- SB CL
CRDS27 - I-380 SB @ 29th St,42006655,-91666546,Microwave Radar,1,CRDS27- SB LL
CRDS27 - I-380 SB @ 29th St,42006655,-91666546,Microwave Radar,3,CRDS27- SB RL
CRDS28 - I-380 NB @ 32nd St On R,42014148,-91666525,Microwave Radar,2,CRDS28- NB CL
CRDS28 - I-380 NB @ 32nd St On R,42014148,-91666525,Microwave Radar,3,CRDS28- NB RL
CRDS28 - I-380 NB @ 32nd St On R,42014148,-91666525,Microwave Radar,1,CRDS28- NB LL
CRDS28 - I-380 SB @ 32nd St Off ,42014148,-91666525,Microwave Radar,2,CRDS28- SB CL
CRDS28 - I-380 SB @ 32nd St Off ,42014148,-91666525,Microwave Radar,1,CRDS28- SB LL
CRDS28 - I-380 SB @ 32nd St Off ,42014148,-91666525,Microwave Radar,3,CRDS28- SB RL
CRDS28 - I-380 NB On Ramp @ 32nd,42014148,-91666525,Microwave Radar,1,CRDS28- NB EN
CRDS28 - I-380 SB Off Ramp @ 32n,42014148,-91666525,Microwave Radar,1,CRDS28- SB EX
CRDS29 - I-380 NB @ 42nd St Off ,42018091,-91666473,Microwave Radar,2,CRDS29- NB CL
CRDS29 - I-380 NB @ 42nd St Off ,42018091,-91666473,Microwave Radar,1,CRDS29- NB LL
CRDS29 - I-380 NB @ 42nd St Off ,42018091,-91666473,Microwave Radar,3,CRDS29- NB RL
CRDS29 - I-380 SB @ 42nd St On R,42018091,-91666473,Microwave Radar,3,CRDS29- SB RL
CRDS29 - I-380 SB @ 42nd St On R,42018091,-91666473,Microwave Radar,1,CRDS29- SB LL
CRDS29 - I-380 SB @ 42nd St On R,42018091,-91666473,Microwave Radar,2,CRDS29- SB CL
CRDS29 - I-380 NB Off Ramp @ 42n,42018091,-91666473,Microwave Radar,1,CRDS29- NB EX
CRDS29 - I-380 SB On Ramp @ 42nd,42018091,-91666473,Microwave Radar,1,CRDS29- SB EN
CRDS30 - I-380 NB @ Collins Rd O,42023970,-91670543,Microwave Radar,2,CRDS30- NB CL
CRDS30 - I-380 NB @ Collins Rd O,42023970,-91670543,Microwave Radar,1,CRDS30- NB LL
CRDS30 - I-380 NB @ Collins Rd O,42023970,-91670543,Microwave Radar,3,CRDS30- NB RL
CRDS30 - I-380 SB @ Collins Rd O,42023970,-91670543,Microwave Radar,2,CRDS30- SB CL
CRDS30 - I-380 SB @ Collins Rd O,42023970,-91670543,Microwave Radar,1,CRDS30- SB LL
CRDS30 - I-380 SB @ Collins Rd O,42023970,-91670543,Microwave Radar,3,CRDS30- SB RL
CRDS30 - I-380 NB Off Ramp @ Col,42023970,-91670543,Microwave Radar,1,CRDS30- NB EX
CRDS30 - I-380 SB On Ramp @ Coll,42023970,-91670543,Microwave Radar,1,CRDS30- SB EN
CRDS31 - I-380 NB @ Collins Rd,42027469,-91672712,Microwave Radar,2,CRDS31- NB CL
CRDS31 - I-380 NB @ Collins Rd,42027469,-91672712,Microwave Radar,1,CRDS31- NB LL
CRDS31 - I-380 NB @ Collins Rd,42027469,-91672712,Microwave Radar,3,CRDS31- NB RL
CRDS31 - I-380 SB @ Collins Rd,,,Microwave Radar,3,CRDS31- SB RL
CRDS31 - I-380 SB @ Collins Rd,,,Microwave Radar,1,CRDS31- SB LL
CRDS31 - I-380 SB @ Collins Rd,,,Microwave Radar,2,CRDS31- SB CL
CRDS32 - I-380 NB @ Blairs Ferry,42029499,-91674029,Microwave Radar,1,CRDS32- NB LL
CRDS32 - I-380 NB @ Blairs Ferry,42029499,-91674029,Microwave Radar,2,CRDS32- NB RL
CRDS32 - I-380 SB @ Blairs Ferry,42029499,-91674029,Microwave Radar,1,CRDS32- SB LL
CRDS32 - I-380 SB @ Blairs Ferry,42029499,-91674029,Microwave Radar,2,CRDS32- SB RL
CRDS32 - I-380 NB Off Ramp @ Bla,42029499,-91674029,Microwave Radar,2,CRDS32- NB EX RL
CRDS32 - I-380 NB Off Ramp @ Bla,42029499,-91674029,Microwave Radar,1,CRDS32- NB EX LL
CRDS32 - I-380 SB On Ramp @ Blai,,,Microwave Radar,1,CRDS32- SB EN
CRDS33 - I-380 NB @ Blairs Ferry,42037679,-91677218,Microwave Radar,2,CRDS33- NB RL
CRDS33 - I-380 NB @ Blairs Ferry,42037679,-91677218,Microwave Radar,1,CRDS33- NB LL
CRDS33 - I-380 SB @ Blairs Ferry,42037679,-91677218,Microwave Radar,2,CRDS33- SB RL
CRDS33 - I-380 SB @ Blairs Ferry,42037679,-91677218,Microwave Radar,1,CRDS33- SB LL
CRDS33 - I-380 NB On Ramp @ Blai,42037679,-91677218,Microwave Radar,1,CRDS33- NB EN
CRDS33 - I-380 SB Off Ramp @ Bla,42037679,-91677218,Microwave Radar,1,CRDS33- SB EX
CRDS34 - I-380 NB @ Boyson Rd Of,42042607,-91679390,Microwave Radar,1,CRDS34- NB LL
CRDS34 - I-380 NB @ Boyson Rd Of,42042607,-91679390,Microwave Radar,2,CRDS34- NB RL
CRDS34 - I-380 SB @ Boyson Rd On,42042607,-91679390,Microwave Radar,1,CRDS34- SB LL
CRDS34 - I-380 SB @ Boyson Rd On,42042607,-91679390,Microwave Radar,2,CRDS34- SB RL
CRDS34 - I-380 NB Off Ramp @ Boy,42042607,-91679390,Microwave Radar,1,CRDS34- NB EX
CRDS34 - I-380 SB On Ramp @ Boys,42042607,-91679390,Microwave Radar,1,CRDS34- SB EN
CRDS35 - I-380 NB @ Tower Terrac,42058922,-91700439,Microwave Radar,1,CRDS35- NB LL
CRDS35 - I-380 NB @ Tower Terrac,42058922,-91700439,Microwave Radar,2,CRDS35- NB RL
CRDS35 - I-380 SB @ Tower Terrac,42058922,-91700439,Microwave Radar,2,CRDS35- SB RL
CRDS35 - I-380 SB @ Tower Terrac,42058922,-91700439,Microwave Radar,1,CRDS35- SB LL
CRDS36 - I-380 NB @ County Home ,42092245,-91702062,Microwave Radar,1,CRDS36- NB LL
CRDS36 - I-380 NB @ County Home ,42092245,-91702062,Microwave Radar,2,CRDS36- NB RL
CRDS36 - I-380 SB @ County Home ,42092245,-91702062,Microwave Radar,1,CRDS36- SB LL
CRDS36 - I-380 SB @ County Home ,42092245,-91702062,Microwave Radar,2,CRDS36- SB RL
CRDS38 - US 30 EB @ 80th St,41957667,-91773917,Microwave Radar,1,CRDS38- EB LL
CRDS38 - US 30 EB @ 80th St,41957667,-91773917,Microwave Radar,2,CRDS38- EB RL
CRDS38 - US 30 WB @ 80th St,41957667,-91773917,Microwave Radar,1,CRDS38- WB LL
CRDS38 - US 30 WB @ 80th St,41957667,-91773917,Microwave Radar,2,CRDS38- WB RL
CRDS38 - US 30 WB Off Ramp @ 80t,41957667,-91773917,Microwave Radar,1,CRDS38- WB EX
CRDS38 - US 30 EB On Ramp @ 80th,,,Microwave Radar,1,CRDS38- EB EN
CRDS37 - US 30 EB @ IA 100,41962712,-91782039,Microwave Radar,1,CRDS37- EB LL
CRDS37 - US 30 EB @ IA 100,41962712,-91782039,Microwave Radar,2,CRDS37- EB RL
CRDS37 - US 30 WB @ IA 100,41962712,-91782039,Microwave Radar,2,CRDS37- WB RL
CRDS37 - US 30 WB @ IA 100,41962712,-91782039,Microwave Radar,1,CRDS37- WB LL
CRDS39 - US 30 EB @ Stoney Point,41948776,-91755493,Microwave Radar,1,CRDS39- EB LL
CRDS39 - US 30 EB @ Stoney Point,41948776,-91755493,Microwave Radar,2,CRDS39- EB RL
CRDS39 - US 30 WB @ Stoney Point,,,Microwave Radar,2,CRDS39- WB RL
CRDS39 - US 30 WB @ Stoney Point,,,Microwave Radar,1,CRDS39- WB LL
CRDS40 - US 30 EB @ Williams Blv,41946561,-91746646,Microwave Radar,2,CRDS40- EB RL
CRDS40 - US 30 EB @ Williams Blv,41946561,-91746646,Microwave Radar,1,CRDS40- EB LL
CRDS40 - US 30 WB @ Williams Blv,41946561,-91746646,Microwave Radar,2,CRDS40- WB RL
CRDS40 - US 30 WB @ Williams Blv,41946561,-91746646,Microwave Radar,1,CRDS40- WB LL
CRDS40 - US 30 EB Off Ramp @ Wil,,,Microwave Radar,1,CRDS40- EB EX
CRDS41 - US 30 EB @ Edgewood Rd ,41939630,-91721366,Microwave Radar,1,CRDS41- EB LL
CRDS41 - US 30 EB @ Edgewood Rd ,41939630,-91721366,Microwave Radar,2,CRDS41- EB RL
CRDS41 - US 30 WB @ Edgewood Rd ,41939630,-91721366,Microwave Radar,1,CRDS41-WB LL
CRDS41 - US 30 WB @ Edgewood Rd ,41939630,-91721366,Microwave Radar,2,CRDS41- WB RL
CRDS41 - US 30 EB Off Ramp @ Edg,41939630,-91721366,Microwave Radar,1,CRDS41- EB EX
CRDS41 - US 30 WB On Ramp @ Edge,41939630,-91721366,Microwave Radar,1,CRDS41- WB EN
CRDS42 - US 30 EB @ East of Edge,41935847,-91706371,Microwave Radar,1,CRDS42- EB LL
CRDS42 - US 30 EB @ East of Edge,41935847,-91706371,Microwave Radar,2,CRDS42- EB RL
CRDS42 - US 30 WB @ East of Edge,,,Microwave Radar,2,CRDS42- WB RL
CRDS42 - US 30 WB @ East of Edge,,,Microwave Radar,1,CRDS42- WB LL
CRDS43 - US 30 EB @ West of 6th ,41929792,-91683834,Microwave Radar,1,CRDS43- EB LL
CRDS43 - US 30 EB @ West of 6th ,41929792,-91683834,Microwave Radar,2,CRDS43- EB RL
CRDS43 - US 30 WB @ West of 6th ,41929792,-91683834,Microwave Radar,1,CRDS43- WB LL
CRDS43 - US 30 WB @ West of 6th ,41929792,-91683834,Microwave Radar,2,CRDS43- WB RL
CRDS44 - US 30 EB @ 6th St SW,41927707,-91677488,Microwave Radar,2,CRDS44- EB RL
CRDS44 - US 30 EB @ 6th St SW,41927707,-91677488,Microwave Radar,1,CRDS44- EB LL
CRDS44 - US 30 WB @ 6th St SW,41927707,-91677488,Microwave Radar,1,CRDS44- WB LL
CRDS44 - US 30 WB @ 6th St SW,41927707,-91677488,Microwave Radar,2,CRDS44- WB RL
CRDS44 - US 30 EB On Ramp @ 6th ,41927707,-91677488,Microwave Radar,1,CRDS44- EB EN
CRDS44 - US 30 WB Off Ramp @ 6th,,,Microwave Radar,1,CRDS44- WB EX
CRDS45 - US 30 EB @ I-380 SB Off,41926780,-91674776,Microwave Radar,1,CRDS45- EB LL
CRDS45 - US 30 EB @ I-380 SB Off,41926780,-91674776,Microwave Radar,2,CRDS45- EB RL
CRDS45 - US 30 WB @ I-380 SB On ,41926780,-91674776,Microwave Radar,1,CRDS45- WB LL
CRDS45 - US 30 WB @ I-380 SB On ,41926780,-91674776,Microwave Radar,2,CRDS45- WB RL
CRDS45 - US 30 EB Off Ramp @ I-3,41926780,-91674776,Microwave Radar,1,CRDS45- EB EX
CRDS45 - US 30 WB On Ramp @ I-38,,,Microwave Radar,1,CRDS45- WB EN
CRDS46 - US 30 EB @ I-380,4192672,-91671669,Microwave Radar,1,CRDS46- EB LL
CRDS46 - US 30 EB @ I-380,4192672,-91671669,Microwave Radar,2,CRDS46- EB RL
CRDS46 - US 30 WB @ I-380,4192672,-91671669,Microwave Radar,1,CRDS46- WB LL
CRDS46 - US 30 WB @ I-380,4192672,-91671669,Microwave Radar,2,CRDS46- WB RL
CRDS46 - US 30 EB Off Ramp @ I-3,4192672,-91671669,Microwave Radar,1,CRDS46- EB EX
CRDS46 - US 30 WB Off Ramp @ I-3,4192672,-91671669,Microwave Radar,1,CRDS46- WB EX
CRDS47 - US 30 EB @ J St SW,41926627,-91665334,Microwave Radar,2,CRDS47- EB RL
CRDS47 - US 30 EB @ J St SW,41926627,-91665334,Microwave Radar,1,CRDS47- EB LL
CRDS47 - US 30 WB @ J St SW,41926627,-91665334,Microwave Radar,2,CRDS47- WB RL
CRDS47 - US 30 WB @ J St SW,41926627,-91665334,Microwave Radar,1,CRDS47- WB LL
CRDS47 - US 30 EB On Ramp @ I-38,41926627,-91665334,Microwave Radar,1,CRDS47- EB EN
CRDS48 - US 30 EB @ Kirkwood Blv,41926558,-91656558,Microwave Radar,1,CRDS48- EB LL
CRDS48 - US 30 EB @ Kirkwood Blv,41926558,-91656558,Microwave Radar,2,CRDS48- EB RL
CRDS48 - US 30 WB @ Kirkwood Blv,41926558,-91656558,Microwave Radar,2,CRDS48- WB RL
CRDS48 - US 30 WB @ Kirkwood Blv,41926558,-91656558,Microwave Radar,1,CRDS48- WB LL
CRDS48 - US 30 EB Off Ramp @ Kir,41926558,-91656558,Microwave Radar,1,CRDS48- EB EX
CRDS48 - US 30 WB On Ramp @ Kirk,41926558,-91656558,Microwave Radar,1,CRDS48- WB EN
CRDS49 - US 30 EB @ East of Kirk,41926521,-91648897,Microwave Radar,2,CRDS49- EB RL
CRDS49 - US 30 EB @ East of Kirk,41926521,-91648897,Microwave Radar,1,CRDS49- EB LL
CRDS49 - US 30 WB @ East of Kirk,41926521,-91648897,Microwave Radar,2,CRDS49- WB RL
CRDS49 - US 30 WB @ East of Kirk,41926521,-91648897,Microwave Radar,1,CRDS49- WB LL
CRDS49 - US 30 EB Off Ramp @ C S,,,Microwave Radar,1,CRDS49- EB EX
CRDS50 - US 30 EB @ C St SW Off ,41926471,-91644676,Microwave Radar,1,CRDS50- EB LL
CRDS50 - US 30 EB @ C St SW Off ,41926471,-91644676,Microwave Radar,2,CRDS50- EB RL
CRDS50 - US 30 WB @ C St SW On R,41926471,-91644676,Microwave Radar,2,CRDS50- WB RL
CRDS50 - US 30 WB @ C St SW On R,41926471,-91644676,Microwave Radar,1,CRDS50- WB LL
CRDS50 - US 30 EB Off Ramp @ C S,41926471,-91644676,Microwave Radar,1,CRDS50- EB EX
CRDS50 - US 30 WB On Ramp @ C St,41926471,-91644676,Microwave Radar,1,CRDS50- WB EN
CRDS51 - US 30 EB @ C St SW,41926319,-91637114,Microwave Radar,1,CRDS51- EB LL
CRDS51 - US 30 EB @ C St SW,41926319,-91637114,Microwave Radar,2,CRDS51- EB RL
CRDS51 - US 30 WB @ C St SW,41926319,-91637114,Microwave Radar,2,CRDS51- WB RL
CRDS51 - US 30 WB @ C St SW,41926319,-91637114,Microwave Radar,1,CRDS51- WB LL
CRDS51 - US 30 EB Off Ramp @ C S,41926319,-91637114,Microwave Radar,1,CRDS51- EB EX
CRDS51 - US 30 WB Off Ramp @ C S,41926319,-91637114,Microwave Radar,1,CRDS51- WB EX
CRDS52 - US 30 EB @ Ivanhoe Rd,41925983,-91617897,Microwave Radar,2,CRDS52- EB RL
CRDS52 - US 30 EB @ Ivanhoe Rd,41925983,-91617897,Microwave Radar,1,CRDS52- EB LL
CRDS52 - US 30 WB @ Ivanhoe Rd,,,Microwave Radar,1,CRDS52- WB LL
CRDS52 - US 30 WB @ Ivanhoe Rd,,,Microwave Radar,2,CRDS52- WB RL
CRDS53 - US 30 EB @ East of Ivan,41926505,-91603795,Microwave Radar,1,CRDS53- EB LL
CRDS53 - US 30 EB @ East of Ivan,41926505,-91603795,Microwave Radar,2,CRDS53- EB RL
CRDS53 - US 30 WB @ East of Ivan,,,Microwave Radar,2,CRDS53- WB RL
CRDS53 - US 30 WB @ East of Ivan,,,Microwave Radar,1,CRDS53- WB LL
CRDS54 - US 30 EB @ East of Japp,41924766,-91570109,Microwave Radar,2,CRDS54- EB RL
CRDS54 - US 30 EB @ East of Japp,41924766,-91570109,Microwave Radar,1,CRDS54- EB LL
CRDS54 - US 30 WB @ East of Japp,41924766,-91570109,Microwave Radar,1,CRDS54- WB LL
CRDS54 - US 30 WB @ East of Japp,41924766,-91570109,Microwave Radar,2,CRDS54- WB RL
CRDS55 - US 30 EB @ IA 13,41926102,-91539528,Microwave Radar,1,CRDS55- EB LL
CRDS55 - US 30 EB @ IA 13,41926102,-91539528,Microwave Radar,2,CRDS55- EB RL
CRDS55 - US 30 WB @ IA 13,41926102,-91539528,Microwave Radar,1,CRDS55- WB LL
CRDS55 - US 30 WB @ IA 13,41926102,-91539528,Microwave Radar,2,CRDS55- WB RL
CRDS55 - US 30 EB Off Ramp @ IA ,41926102,-91539528,Microwave Radar,1,CRDS55- EB EX
CRDS56 - IA 13 NB @ US 30,41929656,-91543113,Microwave Radar,2,CRDS56- NB RL
CRDS56 - IA 13 NB @ US 30,41929656,-91543113,Microwave Radar,1,CRDS56- NB LL
CRDS56 - IA 13 SB @ US 30,41929656,-91543113,Microwave Radar,2,CRDS56- SB RL
CRDS56 - IA 13 SB @ US 30,41929656,-91543113,Microwave Radar,1,CRDS56- SB LL
CRDS56 - IA 13 NB On Ramp @ US 3,41929656,-91543113,Microwave Radar,1,CRDS56- NB EN
CRDS56 - IA 13 SB Off Ramp @ US ,,,Microwave Radar,1,CRDS56- SB EX
IWZ2996 - US 218 NB @ MM 96,41681504,-91630681,Microwave Radar,1,IWZ2996- NB LL
IWZ2996 - US 218 NB @ MM 96,41681504,-91630681,Microwave Radar,2,IWZ2996- NB RL
IWZ2996 - US 218 SB @ MM 96,41681404,-91630975,Microwave Radar,1,IWZ2996- SB LL
IWZ2996 - US 218 SB @ MM 96,41681404,-91630975,Microwave Radar,2,IWZ2996- SB RL
IWZ0629 - I-80 WB On Ramp @ Cora,41694314,-91616215,Microwave Radar,1,IWZ629-WB OnR
IWZ0629 - I-80 WB @ Coral Ridge ,41694244,-91616222,Microwave Radar,1,IWZ629-WB LL
IWZ0629 - I-80 WB @ Coral Ridge ,41694244,-91616222,Microwave Radar,2,IWZ629-WB ML
IWZ0629 - I-80 WB @ Coral Ridge ,41694244,-91616222,Microwave Radar,3,IWZ629-WB RL
IWZ0629 - I-80 EB @ Coral Ridge ,,,Microwave Radar,1,IWZ629-EB LL
IWZ0629 - I-80 EB @ Coral Ridge ,,,Microwave Radar,2,IWZ629-EB ML
IWZ0629 - I-80 EB @ Coral Ridge ,,,Microwave Radar,3,IWZ629-EB RL
IWZ0629 - I-80 EB Off Ramp @ Cor,,,Microwave Radar,1,IWZ629-EB OffR
IWZ3480 - I-80 WB Off Ramp @ I-3,41694512,-91630371,Microwave Radar,1,IWZ3480- WB EX
IWZ3480 - I-80 WB @ I-380 NB,41694462,-91630363,Microwave Radar,1,IWZ3480- WB LL
IWZ3480 - I-80 WB @ I-380 NB,41694462,-91630363,Microwave Radar,2,IWZ3480- WB RL
IWZ3480 - I-80 EB @ I-380 NB,41694265,-91630371,Microwave Radar,2,IWZ3480- EB CL
IWZ3480 - I-80 EB @ I-380 NB,41694265,-91630371,Microwave Radar,1,IWZ3480- EB LL
IWZ3480 - I-80 EB @ I-380 NB,41694265,-91630371,Microwave Radar,3,IWZ3480- EB RL
IWZ3344 - SB I-380 SB @ MM 4.75,41761675,-91642503,Microwave Radar,1,IWZ3344- SB LL
IWZ3344 - SB I-380 SB @ MM 4.75,41761675,-91642503,Microwave Radar,2,IWZ3344- SB RL
IWZ3344 - SR I-380 NB @ MM 4.75,41761717,-91641908,Microwave Radar,1,IWZ3344- NB LL
IWZ3344 - SR I-380 NB @ MM 4.75,41761717,-91641908,Microwave Radar,2,IWZ3344- NB RL
IWZ3419 - SR I-380 SB @ MM 3.5,41743960,-91642814,Microwave Radar,2,IWZ3419-SB RL
IWZ3419 - SR I-380 SB @ MM 3.5,41743960,-91642814,Microwave Radar,1,IWZ3419- SB LL
IWZ3419 - SR I-380 NB @ MM 3.5,41744002,-91641965,Microwave Radar,1,IWZ3419- NB LL
IWZ3419 - SR I-380 NB @ MM 3.5,41744002,-91641965,Microwave Radar,2,IWZ3419- NB RL
IWZ3192 - I-80 WB @ US 6,41694397,-91622021,Microwave Radar,1,IWZ3192-WB LL
IWZ3192 - I-80 WB @ US 6,41694397,-91622021,Microwave Radar,2,IWZ3192-WB ML1
IWZ3192 - I-80 WB @ US 6,41694397,-91622021,Microwave Radar,3,IWZ3192-WB ML2
IWZ3192 - I-80 WB @ US 6,41694397,-91622021,Microwave Radar,4,IWZ3192-WB RL
IWZ3192 - I-80 EB @ US 6,41694174,-91622039,Microwave Radar,1,IWZ3192-EB LL
IWZ3192 - I-80 EB @ US 6,41694174,-91622039,Microwave Radar,2,IWZ3192-EB ML
IWZ3192 - I-80 EB @ US 6,41694174,-91622039,Microwave Radar,3,IWZ3192-EB RL
ICDS12 - I-80 WB @ Wapsi Ave,41667840,-91424505,Microwave Radar,2,ICDS12-WB RL 
ICDS12 - I-80 WB @ Wapsi Ave,41667840,-91424505,Microwave Radar,1,ICDS12-WB LL
ICDS12 - I-80 EB @ Wapsi Ave,41667840,-91424505,Microwave Radar,1,ICDS12-EB LL
ICDS12 - I-80 EB @ Wapsi Ave,41667840,-91424505,Microwave Radar,2,ICDS12-EB RL
ICDS11 - I-80 WB @ West of Herbe,41675380,-91456516,Microwave Radar,1,ICDS11-WB LL
ICDS11 - I-80 WB @ West of Herbe,41675380,-91456516,Microwave Radar,2,ICDS11-WB RL
ICDS11 - I-80 EB @ West of Herbe,41675380,-91456516,Microwave Radar,2,ICDS11-EB RL
ICDS11 - I-80 EB @ West of Herbe,41675380,-91456516,Microwave Radar,1,ICDS11-EB LL
ICDS10 - I-80 WB @ Dodge St On R,41686646,-91504828,Microwave Radar,2,ICDS10-WB CL
ICDS10 - I-80 WB @ Dodge St On R,41686646,-91504828,Microwave Radar,1,ICDS10-WB LL
ICDS10 - I-80 WB @ Dodge St On R,41686646,-91504828,Microwave Radar,3,ICDS10-WB RL
ICDS10 - I-80 EB @ Dodge St Off ,41686646,-91504828,Microwave Radar,2,ICDS10-EB CL
ICDS10 - I-80 EB @ Dodge St Off ,41686646,-91504828,Microwave Radar,1,ICDS10-EB LL
ICDS10 - I-80 EB @ Dodge St Off ,41686646,-91504828,Microwave Radar,3,ICDS10-EB RL
ICDS09 - I-80 WB @ Dubuque St On,41685771,-91544856,Microwave Radar,2,ICDS09-WB CL
ICDS09 - I-80 WB @ Dubuque St On,41685771,-91544856,Microwave Radar,3,ICDS09-WB RL
ICDS09 - I-80 WB @ Dubuque St On,41685771,-91544856,Microwave Radar,1,ICDS09-WB LL
ICDS09 - I-80 EB @ Dubuque St Of,41685771,-91544856,Microwave Radar,2,ICDS09-EB CL
ICDS09 - I-80 EB @ Dubuque St Of,41685771,-91544856,Microwave Radar,1,ICDS09-EB LL
ICDS09 - I-80 EB @ Dubuque St Of,41685771,-91544856,Microwave Radar,3,ICDS09-EB RL
ICDS08 - I-80 WB @ 1st St On Ram,41685875,-91568961,Microwave Radar,1,ICDS08-WB LL
ICDS08 - I-80 WB @ 1st St On Ram,41685875,-91568961,Microwave Radar,2,ICDS08-WB CL
ICDS08 - I-80 WB @ 1st St On Ram,41685875,-91568961,Microwave Radar,3,ICDS08-WB RL
ICDS08 - I-80 EB @ 1st Ave Off R,41685875,-91568961,Microwave Radar,2,ICDS08-EB CL
ICDS08 - I-80 EB @ 1st Ave Off R,41685875,-91568961,Microwave Radar,1,ICDS08-EB LL
ICDS08 - I-80 EB @ 1st Ave Off R,41685875,-91568961,Microwave Radar,3,ICDS08-EB RL
ICDS07 - I-80 WB @ Coral Ridge A,41693871,-91601205,Microwave Radar,1,ICDS07-WB LL
ICDS07 - I-80 WB @ Coral Ridge A,41693871,-91601205,Microwave Radar,2,ICDS07-WB CL
ICDS07 - I-80 WB @ Coral Ridge A,41693871,-91601205,Microwave Radar,3,ICDS07-WB RL
ICDS07 - I-80 EB @ Coral Ridge A,41693697,-91601237,Microwave Radar,1,ICDS07-EB LL
ICDS07 - I-80 EB @ Coral Ridge A,41693697,-91601237,Microwave Radar,2,ICDS07-EB CL
ICDS07 - I-80 EB @ Coral Ridge A,41693697,-91601237,Microwave Radar,3,ICDS07-EB RL
ICDS06 - I-80 WB @ Coral Ridge A,41694098,-91609320,Microwave Radar,1,ICDS06-WB LL
